STATE,LOGRECNO,GEOID,GEOGRAPHY NAME
RI,0001503,15500US4449960005,"Newport County (part), Newport city, Rhode Island"
RI,0001504,15500US4450140005,"Newport County (part), Newport East CDP, Rhode Island"
RI,0001505,15500US4454460007,"Providence County (part), Pascoag CDP, Rhode Island"
RI,0001506,15500US4454640007,"Providence County (part), Pawtucket city, Rhode Island"
RI,0001507,15500US4459000007,"Providence County (part), Providence city, Rhode Island"
RI,0001508,15500US4460260009,"Washington County (part), Quonochontaug CDP, Rhode Island"
RI,0001509,15500US4470700005,"Newport County (part), Tiverton CDP, Rhode Island"
RI,0001510,15500US4472500007,"Providence County (part), Valley Falls CDP, Rhode Island"
RI,0001511,15500US4473130009,"Washington County (part), Wakefield-Peacedale CDP, Rhode Island"
RI,0001512,15500US4474300003,"Kent County (part), Warwick city, Rhode Island"
RI,0001513,15500US4475200009,"Washington County (part), Watch Hill CDP, Rhode Island"
RI,0001514,15500US4475920009,"Washington County (part), Weekapaug CDP, Rhode Island"
RI,0001515,15500US4476820009,"Washington County (part), Westerly CDP, Rhode Island"
RI,0001516,15500US4480780007,"Providence County (part), Woonsocket city, Rhode Island"
RI,0001517,15500US4480960009,"Washington County (part), Wyoming CDP, Rhode Island"
RI,0001518,16000US4403520,"Ashaway CDP, Rhode Island"
RI,0001519,16000US4408020,"Bradford CDP, Rhode Island"
RI,0001520,16000US4412340,"Carolina CDP, Rhode Island"
RI,0001521,16000US4414140,"Central Falls city, Rhode Island"
RI,0001522,16000US4414860,"Chepachet CDP, Rhode Island"
RI,0001523,16000US4415940,"Clayville CDP, Rhode Island"
RI,0001524,16000US4419180,"Cranston city, Rhode Island"
RI,0001525,16000US4420260,"Cumberland Hill CDP, Rhode Island"
RI,0001526,16000US4422960,"East Providence city, Rhode Island"
RI,0001527,16000US4427640,"Foster Center CDP, Rhode Island"
RI,0001528,16000US4431240,"Greene CDP, Rhode Island"
RI,0001529,16000US4431600,"Greenville CDP, Rhode Island"
RI,0001530,16000US4433040,"Harmony CDP, Rhode Island"
RI,0001531,16000US4433400,"Harrisville CDP, Rhode Island"
RI,0001532,16000US4434660,"Hope Valley CDP, Rhode Island"
RI,0001533,16000US4438980,"Kingston CDP, Rhode Island"
RI,0001534,16000US4445010,"Melville CDP, Rhode Island"
RI,0001535,16000US4446000,"Misquamicut CDP, Rhode Island"
RI,0001536,16000US4448700,"Narragansett Pier CDP, Rhode Island"
RI,0001537,16000US4449960,"Newport city, Rhode Island"
RI,0001538,16000US4450140,"Newport East CDP, Rhode Island"
RI,0001539,16000US4454460,"Pascoag CDP, Rhode Island"
RI,0001540,16000US4454640,"Pawtucket city, Rhode Island"
RI,0001541,16000US4459000,"Providence city, Rhode Island"
RI,0001542,16000US4460260,"Quonochontaug CDP, Rhode Island"
RI,0001543,16000US4470700,"Tiverton CDP, Rhode Island"
RI,0001544,16000US4472500,"Valley Falls CDP, Rhode Island"
RI,0001545,16000US4473130,"Wakefield-Peacedale CDP, Rhode Island"
RI,0001546,16000US4474300,"Warwick city, Rhode Island"
RI,0001547,16000US4475200,"Watch Hill CDP, Rhode Island"
RI,0001548,16000US4475920,"Weekapaug CDP, Rhode Island"
RI,0001549,16000US4476820,"Westerly CDP, Rhode Island"
RI,0001550,16000US4480780,"Woonsocket city, Rhode Island"
RI,0001551,16000US4480960,"Wyoming CDP, Rhode Island"
RI,0001552,26000US241544,"Rhode Island (part); Narragansett Reservation, RI"
RI,0001553,26900US24154499999,"Narragansett Reservation; Rhode Island (part); Narragansett Reservation, RI"
RI,0001554,27000US241544009,"Washington County (part); Rhode Island (part); Narragansett Reservation, RI"
RI,0001555,28000US442415,"Narragansett Reservation, RI; Rhode Island"
RI,0001556,28300US442415R,"Narragansett Reservation, RI; Narragansett Reservation, RI; Rhode Island"
RI,0001557,31100US3930044,"Rhode Island; Providence-New Bedford-Fall River, RI-MA Metro Area"
RI,0001558,31200US393004419180,"Cranston city, RI; Providence-New Bedford-Fall River, RI-MA Metro Area"
RI,0001559,31200US393004459000,"Providence city, RI; Providence-New Bedford-Fall River, RI-MA Metro Area"
RI,0001560,31200US393004474300,"Warwick city, RI; Providence-New Bedford-Fall River, RI-MA Metro Area"
RI,0001561,31300US3930044001,"Bristol County; Rhode Island; Providence-New Bedford-Fall River, RI-MA Metro Area"
RI,0001562,31300US3930044003,"Kent County; Rhode Island; Providence-New Bedford-Fall River, RI-MA Metro Area"
RI,0001563,31300US3930044005,"Newport County; Rhode Island; Providence-New Bedford-Fall River, RI-MA Metro Area"
RI,0001564,31300US3930044007,"Providence County; Rhode Island; Providence-New Bedford-Fall River, RI-MA Metro Area"
RI,0001565,31300US3930044009,"Washington County; Rhode Island; Providence-New Bedford-Fall River, RI-MA Metro Area"
RI,0001566,32000US4439300,"Providence-New Bedford-Fall River, RI-MA Metro Area (part); Rhode Island"
RI,0001567,32100US443930019180,"Cranston city; Providence-New Bedford-Fall River, RI-MA Metro Area (part); Rhode Island"
RI,0001568,32100US443930059000,"Providence city; Providence-New Bedford-Fall River, RI-MA Metro Area (part); Rhode Island"
RI,0001569,32100US443930074300,"Warwick city; Providence-New Bedford-Fall River, RI-MA Metro Area (part); Rhode Island"
RI,0001570,32200US4439300001,"Bristol County; Providence-New Bedford-Fall River, RI-MA Metro Area (part); Rhode Island"
RI,0001571,32200US4439300003,"Kent County; Providence-New Bedford-Fall River, RI-MA Metro Area (part); Rhode Island"
RI,0001572,32200US4439300005,"Newport County; Providence-New Bedford-Fall River, RI-MA Metro Area (part); Rhode Island"
RI,0001573,32200US4439300007,"Providence County; Providence-New Bedford-Fall River, RI-MA Metro Area (part); Rhode Island"
RI,0001574,32200US4439300009,"Washington County; Providence-New Bedford-Fall River, RI-MA Metro Area (part); Rhode Island"
RI,0001575,33100US14844,"Rhode Island; Boston-Worcester-Manchester, MA-RI-NH CSA"
RI,0001576,33300US1483930044,"Rhode Island; Providence-New Bedford-Fall River, RI-MA Metro Area; Boston-Worcester-Manchester, MA-RI-NH CSA"
RI,0001577,33600US78044,"Rhode Island (part); Providence-New Bedford-Fall River, RI-MA Combined NECTA"
RI,0001578,33800US7807720044,"Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA; Providence-New Bedford-Fall River, RI-MA Combined NECTA"
RI,0001579,34000US44148,"Boston-Worcester-Manchester, MA-RI-NH CSA (part); Rhode Island"
RI,0001580,34100US4414839300,"Providence-New Bedford-Fall River, RI-MA Metro Area (part); Boston-Worcester-Manchester, MA-RI-NH CSA (part); Rhode Island"
RI,0001581,34500US44780,"Providence-New Bedford-Fall River, RI-MA Combined NECTA (part); Rhode Island"
RI,0001582,34600US4478077200,"Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Providence-New Bedford-Fall River, RI-MA Combined NECTA (part); Rhode Island"
RI,0001583,35100US7645044,"Rhode Island (part); Norwich-New London, CT-RI Metropolitan NECTA"
RI,0001584,35100US7720044,"Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001585,35200US772004419180,"Cranston city, RI; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001586,35200US772004459000,"Providence city, RI; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001587,35200US772004474300,"Warwick city, RI; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001588,35300US7645044009,"Washington County (part); Rhode Island (part); Norwich-New London, CT-RI Metropolitan NECTA"
RI,0001589,35300US7720044001,"Bristol County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001590,35300US7720044003,"Kent County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001591,35300US7720044005,"Newport County (part); Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001592,35300US7720044007,"Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001593,35300US7720044009,"Washington County (part); Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001594,35400US764504400977000,"Westerly town; Washington County (part); Rhode Island (part); Norwich-New London, CT-RI Metropolitan NECTA"
RI,0001595,35400US772004400105140,"Barrington town; Bristol County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001596,35400US772004400109280,"Bristol town; Bristol County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001597,35400US772004400173760,"Warren town; Bristol County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001598,35400US772004400318640,"Coventry town; Kent County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001599,35400US772004400322240,"East Greenwich town; Kent County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001600,35400US772004400374300,"Warwick city; Kent County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001601,35400US772004400377720,"West Greenwich town; Kent County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001602,35400US772004400378440,"West Warwick town; Kent County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001603,35400US772004400536820,"Jamestown town; Newport County (part); Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001604,35400US772004400542400,"Little Compton town; Newport County (part); Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001605,35400US772004400545460,"Middletown town; Newport County (part); Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001606,35400US772004400549960,"Newport city; Newport County (part); Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001607,35400US772004400557880,"Portsmouth town; Newport County (part); Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001608,35400US772004400570880,"Tiverton town; Newport County (part); Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001609,35400US772004400711800,"Burrillville town; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001610,35400US772004400714140,"Central Falls city; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001611,35400US772004400719180,"Cranston city; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001612,35400US772004400720080,"Cumberland town; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001613,35400US772004400722960,"East Providence city; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001614,35400US772004400727460,"Foster town; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001615,35400US772004400730340,"Glocester town; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001616,35400US772004400737720,"Johnston town; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001617,35400US772004400741500,"Lincoln town; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001618,35400US772004400751760,"North Providence town; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001619,35400US772004400752480,"North Smithfield town; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001620,35400US772004400754640,"Pawtucket city; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001621,35400US772004400759000,"Providence city; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001622,35400US772004400764220,"Scituate town; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001623,35400US772004400766200,"Smithfield town; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001624,35400US772004400780780,"Woonsocket city; Providence County; Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001625,35400US772004400914500,"Charlestown town; Washington County (part); Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001626,35400US772004400925300,"Exeter town; Washington County (part); Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001627,35400US772004400935380,"Hopkinton town; Washington County (part); Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001628,35400US772004400948340,"Narragansett town; Washington County (part); Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001629,35400US772004400951580,"North Kingstown town; Washington County (part); Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001630,35400US772004400961160,"Richmond town; Washington County (part); Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001631,35400US772004400967460,"South Kingstown town; Washington County (part); Rhode Island (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA"
RI,0001632,36000US4476450,"Norwich-New London, CT-RI Metropolitan NECTA (part); Rhode Island"
RI,0001633,36000US4477200,"Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001634,36100US447720019180,"Cranston city; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001635,36100US447720059000,"Providence city; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001636,36100US447720074300,"Warwick city; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001637,36200US4476450009,"Washington County (part); Norwich-New London, CT-RI Metropolitan NECTA (part); Rhode Island"
RI,0001638,36200US4477200001,"Bristol County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001639,36200US4477200003,"Kent County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001640,36200US4477200005,"Newport County (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001641,36200US4477200007,"Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001642,36200US4477200009,"Washington County (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001643,36300US447645000977000,"Westerly town; Washington County (part); Norwich-New London, CT-RI Metropolitan NECTA (part); Rhode Island"
RI,0001644,36300US447720000105140,"Barrington town; Bristol County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001645,36300US447720000109280,"Bristol town; Bristol County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001646,36300US447720000173760,"Warren town; Bristol County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001647,36300US447720000318640,"Coventry town; Kent County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001648,36300US447720000322240,"East Greenwich town; Kent County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001649,36300US447720000374300,"Warwick city; Kent County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001650,36300US447720000377720,"West Greenwich town; Kent County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001651,36300US447720000378440,"West Warwick town; Kent County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001652,36300US447720000536820,"Jamestown town; Newport County (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001653,36300US447720000542400,"Little Compton town; Newport County (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001654,36300US447720000545460,"Middletown town; Newport County (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001655,36300US447720000549960,"Newport city; Newport County (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001656,36300US447720000557880,"Portsmouth town; Newport County (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001657,36300US447720000570880,"Tiverton town; Newport County (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001658,36300US447720000711800,"Burrillville town; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001659,36300US447720000714140,"Central Falls city; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001660,36300US447720000719180,"Cranston city; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001661,36300US447720000720080,"Cumberland town; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001662,36300US447720000722960,"East Providence city; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001663,36300US447720000727460,"Foster town; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001664,36300US447720000730340,"Glocester town; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001665,36300US447720000737720,"Johnston town; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001666,36300US447720000741500,"Lincoln town; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001667,36300US447720000751760,"North Providence town; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001668,36300US447720000752480,"North Smithfield town; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001669,36300US447720000754640,"Pawtucket city; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001670,36300US447720000759000,"Providence city; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001671,36300US447720000764220,"Scituate town; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001672,36300US447720000766200,"Smithfield town; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001673,36300US447720000780780,"Woonsocket city; Providence County; Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001674,36300US447720000914500,"Charlestown town; Washington County (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001675,36300US447720000925300,"Exeter town; Washington County (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001676,36300US447720000935380,"Hopkinton town; Washington County (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001677,36300US447720000948340,"Narragansett town; Washington County (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001678,36300US447720000951580,"North Kingstown town; Washington County (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001679,36300US447720000961160,"Richmond town; Washington County (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001680,36300US447720000967460,"South Kingstown town; Washington County (part); Providence-Fall River-Warwick, RI-MA Metropolitan NECTA (part); Rhode Island"
RI,0001681,50000US4401,"Congressional District 1 (111th Congress), Rhode Island"
RI,0001682,50000US4402,"Congressional District 2 (111th Congress), Rhode Island"
RI,0001683,51000US4401001,"Bristol County, Congressional District 1 (111th Congress), Rhode Island"
RI,0001684,51000US4401005,"Newport County, Congressional District 1 (111th Congress), Rhode Island"
RI,0001685,51000US4401007,"Providence County (part), Congressional District 1 (111th Congress), Rhode Island"
RI,0001686,51000US4402003,"Kent County, Congressional District 2 (111th Congress), Rhode Island"
RI,0001687,51000US4402007,"Providence County (part), Congressional District 2 (111th Congress), Rhode Island"
RI,0001688,51000US4402009,"Washington County, Congressional District 2 (111th Congress), Rhode Island"
RI,0001689,55000US44022415,"Narragansett Reservation, RI; Congressional District 2 (111th Congress); Rhode Island"
RI,0001690,61000US44001,"State Senate District 1 (2010), Rhode Island"
RI,0001691,61000US44002,"State Senate District 2 (2010), Rhode Island"
RI,0001692,61000US44003,"State Senate District 3 (2010), Rhode Island"
RI,0001693,61000US44004,"State Senate District 4 (2010), Rhode Island"
RI,0001694,61000US44005,"State Senate District 5 (2010), Rhode Island"
RI,0001695,61000US44006,"State Senate District 6 (2010), Rhode Island"
RI,0001696,61000US44007,"State Senate District 7 (2010), Rhode Island"
RI,0001697,61000US44008,"State Senate District 8 (2010), Rhode Island"
RI,0001698,61000US44009,"State Senate District 9 (2010), Rhode Island"
RI,0001699,61000US44010,"State Senate District 10 (2010), Rhode Island"
RI,0001700,61000US44011,"State Senate District 11 (2010), Rhode Island"
RI,0001701,61000US44012,"State Senate District 12 (2010), Rhode Island"
RI,0001702,61000US44013,"State Senate District 13 (2010), Rhode Island"
RI,0001703,61000US44014,"State Senate District 14 (2010), Rhode Island"
RI,0001704,61000US44015,"State Senate District 15 (2010), Rhode Island"
RI,0001705,61000US44016,"State Senate District 16 (2010), Rhode Island"
RI,0001706,61000US44017,"State Senate District 17 (2010), Rhode Island"
RI,0001707,61000US44018,"State Senate District 18 (2010), Rhode Island"
RI,0001708,61000US44019,"State Senate District 19 (2010), Rhode Island"
RI,0001709,61000US44020,"State Senate District 20 (2010), Rhode Island"
RI,0001710,61000US44021,"State Senate District 21 (2010), Rhode Island"
RI,0001711,61000US44022,"State Senate District 22 (2010), Rhode Island"
RI,0001712,61000US44023,"State Senate District 23 (2010), Rhode Island"
RI,0001713,61000US44024,"State Senate District 24 (2010), Rhode Island"
RI,0001714,61000US44025,"State Senate District 25 (2010), Rhode Island"
RI,0001715,61000US44026,"State Senate District 26 (2010), Rhode Island"
RI,0001716,61000US44027,"State Senate District 27 (2010), Rhode Island"
RI,0001717,61000US44028,"State Senate District 28 (2010), Rhode Island"
RI,0001718,61000US44029,"State Senate District 29 (2010), Rhode Island"
RI,0001719,61000US44030,"State Senate District 30 (2010), Rhode Island"
RI,0001720,61000US44031,"State Senate District 31 (2010), Rhode Island"
RI,0001721,61000US44032,"State Senate District 32 (2010), Rhode Island"
RI,0001722,61000US44033,"State Senate District 33 (2010), Rhode Island"
RI,0001723,61000US44034,"State Senate District 34 (2010), Rhode Island"
RI,0001724,61000US44035,"State Senate District 35 (2010), Rhode Island"
RI,0001725,61000US44036,"State Senate District 36 (2010), Rhode Island"
RI,0001726,61000US44037,"State Senate District 37 (2010), Rhode Island"
RI,0001727,61000US44038,"State Senate District 38 (2010), Rhode Island"
RI,0001728,61200US44001007,"Providence County (part), State Senate District 1 (2010), Rhode Island"
RI,0001729,61200US44002007,"Providence County (part), State Senate District 2 (2010), Rhode Island"
RI,0001730,61200US44003007,"Providence County (part), State Senate District 3 (2010), Rhode Island"
RI,0001731,61200US44004007,"Providence County (part), State Senate District 4 (2010), Rhode Island"
RI,0001732,61200US44005007,"Providence County (part), State Senate District 5 (2010), Rhode Island"
RI,0001733,61200US44006007,"Providence County (part), State Senate District 6 (2010), Rhode Island"
RI,0001734,61200US44007007,"Providence County (part), State Senate District 7 (2010), Rhode Island"
RI,0001735,61200US44008007,"Providence County (part), State Senate District 8 (2010), Rhode Island"
RI,0001736,61200US44009001,"Bristol County (part), State Senate District 9 (2010), Rhode Island"
RI,0001737,61200US44010001,"Bristol County (part), State Senate District 10 (2010), Rhode Island"
RI,0001738,61200US44010005,"Newport County (part), State Senate District 10 (2010), Rhode Island"
RI,0001739,61200US44011001,"Bristol County (part), State Senate District 11 (2010), Rhode Island"
RI,0001740,61200US44011005,"Newport County (part), State Senate District 11 (2010), Rhode Island"
RI,0001741,61200US44012005,"Newport County (part), State Senate District 12 (2010), Rhode Island"
RI,0001742,61200US44013005,"Newport County (part), State Senate District 13 (2010), Rhode Island"
RI,0001743,61200US44014007,"Providence County (part), State Senate District 14 (2010), Rhode Island"
RI,0001744,61200US44015007,"Providence County (part), State Senate District 15 (2010), Rhode Island"
RI,0001745,61200US44016007,"Providence County (part), State Senate District 16 (2010), Rhode Island"
RI,0001746,61200US44017007,"Providence County (part), State Senate District 17 (2010), Rhode Island"
RI,0001747,61200US44018007,"Providence County (part), State Senate District 18 (2010), Rhode Island"
RI,0001748,61200US44019007,"Providence County (part), State Senate District 19 (2010), Rhode Island"
RI,0001749,61200US44020007,"Providence County (part), State Senate District 20 (2010), Rhode Island"
RI,0001750,61200US44021007,"Providence County (part), State Senate District 21 (2010), Rhode Island"
RI,0001751,61200US44022007,"Providence County (part), State Senate District 22 (2010), Rhode Island"
RI,0001752,61200US44023007,"Providence County (part), State Senate District 23 (2010), Rhode Island"
RI,0001753,61200US44024003,"Kent County (part), State Senate District 24 (2010), Rhode Island"
RI,0001754,61200US44024007,"Providence County (part), State Senate District 24 (2010), Rhode Island"
RI,0001755,61200US44025007,"Providence County (part), State Senate District 25 (2010), Rhode Island"
RI,0001756,61200US44026007,"Providence County (part), State Senate District 26 (2010), Rhode Island"
RI,0001757,61200US44027007,"Providence County (part), State Senate District 27 (2010), Rhode Island"
RI,0001758,61200US44028003,"Kent County (part), State Senate District 28 (2010), Rhode Island"
RI,0001759,61200US44028007,"Providence County (part), State Senate District 28 (2010), Rhode Island"
RI,0001760,61200US44029003,"Kent County (part), State Senate District 29 (2010), Rhode Island"
RI,0001761,61200US44030003,"Kent County (part), State Senate District 30 (2010), Rhode Island"
RI,0001762,61200US44031003,"Kent County (part), State Senate District 31 (2010), Rhode Island"
RI,0001763,61200US44032003,"Kent County (part), State Senate District 32 (2010), Rhode Island"
RI,0001764,61200US44033003,"Kent County (part), State Senate District 33 (2010), Rhode Island"
RI,0001765,61200US44034003,"Kent County (part), State Senate District 34 (2010), Rhode Island"
RI,0001766,61200US44034009,"Washington County (part), State Senate District 34 (2010), Rhode Island"
RI,0001767,61200US44035003,"Kent County (part), State Senate District 35 (2010), Rhode Island"
RI,0001768,61200US44035009,"Washington County (part), State Senate District 35 (2010), Rhode Island"
RI,0001769,61200US44036009,"Washington County (part), State Senate District 36 (2010), Rhode Island"
RI,0001770,61200US44037009,"Washington County (part), State Senate District 37 (2010), Rhode Island"
RI,0001771,61200US44038009,"Washington County (part), State Senate District 38 (2010), Rhode Island"
RI,0001772,62000US44001,"State House District 1 (2010), Rhode Island"
RI,0001773,62000US44002,"State House District 2 (2010), Rhode Island"
RI,0001774,62000US44003,"State House District 3 (2010), Rhode Island"
RI,0001775,62000US44004,"State House District 4 (2010), Rhode Island"
RI,0001776,62000US44005,"State House District 5 (2010), Rhode Island"
RI,0001777,62000US44006,"State House District 6 (2010), Rhode Island"
RI,0001778,62000US44007,"State House District 7 (2010), Rhode Island"
RI,0001779,62000US44008,"State House District 8 (2010), Rhode Island"
RI,0001780,62000US44009,"State House District 9 (2010), Rhode Island"
RI,0001781,62000US44010,"State House District 10 (2010), Rhode Island"
RI,0001782,62000US44011,"State House District 11 (2010), Rhode Island"
RI,0001783,62000US44012,"State House District 12 (2010), Rhode Island"
RI,0001784,62000US44013,"State House District 13 (2010), Rhode Island"
RI,0001785,62000US44014,"State House District 14 (2010), Rhode Island"
